sample_id,seat_id,row,section,seat_number,true_x,true_y,true_z,node_id,rssi_dbm,true_rssi,distance_m
R05-C03_N2_S049,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.87,-66.89,8.996
R05-C03_N2_S050,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-70.87,-66.89,8.996
R05-C03_N2_S051,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.23,-66.89,8.996
R05-C03_N2_S052,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-70.62,-66.89,8.996
R05-C03_N2_S053,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-61.19,-66.89,8.996
R05-C03_N2_S054,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.06,-66.89,8.996
R05-C03_N2_S055,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.95,-66.89,8.996
R05-C03_N2_S056,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.83,-66.89,8.996
R05-C03_N2_S057,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-72.77,-66.89,8.996
R05-C03_N2_S058,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-61.26,-66.89,8.996
R05-C03_N2_S059,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-72.01,-66.89,8.996
R05-C03_N2_S060,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.39,-66.89,8.996
R05-C03_N2_S061,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-71.85,-66.89,8.996
R05-C03_N2_S062,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.62,-66.89,8.996
R05-C03_N2_S063,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-66.74,-66.89,8.996
R05-C03_N2_S064,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.17,-66.89,8.996
R05-C03_N2_S065,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.9,-66.89,8.996
R05-C03_N2_S066,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-63.52,-66.89,8.996
R05-C03_N2_S067,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-58.28,-66.89,8.996
R05-C03_N2_S068,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-66.12,-66.89,8.996
R05-C03_N2_S069,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.48,-66.89,8.996
R05-C03_N2_S070,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.28,-66.89,8.996
R05-C03_N2_S071,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-68.92,-66.89,8.996
R05-C03_N2_S072,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.8,-66.89,8.996
R05-C03_N2_S073,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-62.05,-66.89,8.996
R05-C03_N2_S074,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-58.06,-66.89,8.996
R05-C03_N2_S075,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-66.2,-66.89,8.996
R05-C03_N2_S076,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-63.41,-66.89,8.996
R05-C03_N2_S077,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.84,-66.89,8.996
R05-C03_N2_S078,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.3,-66.89,8.996
R05-C03_N2_S079,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-64.55,-66.89,8.996
R05-C03_N2_S080,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.18,-66.89,8.996
R05-C03_N2_S081,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.43,-66.89,8.996
R05-C03_N2_S082,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-62.92,-66.89,8.996
R05-C03_N2_S083,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.79,-66.89,8.996
R05-C03_N2_S084,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-63.24,-66.89,8.996
R05-C03_N2_S085,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-66.73,-66.89,8.996
R05-C03_N2_S086,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-68.97,-66.89,8.996
R05-C03_N2_S087,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-61.16,-66.89,8.996
R05-C03_N2_S088,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-56.46,-66.89,8.996
R05-C03_N2_S089,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-67.26,-66.89,8.996
R05-C03_N2_S090,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-63.96,-66.89,8.996
R05-C03_N2_S091,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-65.74,-66.89,8.996
R05-C03_N2_S092,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-63.74,-66.89,8.996
R05-C03_N2_S093,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.3,-66.89,8.996
R05-C03_N2_S094,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-71.33,-66.89,8.996
R05-C03_N2_S095,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-66.71,-66.89,8.996
R05-C03_N2_S096,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-64.84,-66.89,8.996
R05-C03_N2_S097,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-64.44,-66.89,8.996
R05-C03_N2_S098,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-62.26,-66.89,8.996
R05-C03_N2_S099,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-70.02,-66.89,8.996
R05-C03_N2_S100,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_02_FrontRight,-69.59,-66.89,8.996
R05-C03_N3_S001,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.96,-69.41,11.064
R05-C03_N3_S002,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.44,-69.41,11.064
R05-C03_N3_S003,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.13,-69.41,11.064
R05-C03_N3_S004,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.72,-69.41,11.064
R05-C03_N3_S005,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-74.25,-69.41,11.064
R05-C03_N3_S006,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.21,-69.41,11.064
R05-C03_N3_S007,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.75,-69.41,11.064
R05-C03_N3_S008,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.84,-69.41,11.064
R05-C03_N3_S009,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.73,-69.41,11.064
R05-C03_N3_S010,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.33,-69.41,11.064
R05-C03_N3_S011,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.74,-69.41,11.064
R05-C03_N3_S012,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.41,-69.41,11.064
R05-C03_N3_S013,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.14,-69.41,11.064
R05-C03_N3_S014,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.35,-69.41,11.064
R05-C03_N3_S015,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.28,-69.41,11.064
R05-C03_N3_S016,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.22,-69.41,11.064
R05-C03_N3_S017,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.52,-69.41,11.064
R05-C03_N3_S018,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.92,-69.41,11.064
R05-C03_N3_S019,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.94,-69.41,11.064
R05-C03_N3_S020,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.48,-69.41,11.064
R05-C03_N3_S021,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.52,-69.41,11.064
R05-C03_N3_S022,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.71,-69.41,11.064
R05-C03_N3_S023,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.16,-69.41,11.064
R05-C03_N3_S024,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.45,-69.41,11.064
R05-C03_N3_S025,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.73,-69.41,11.064
R05-C03_N3_S026,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.88,-69.41,11.064
R05-C03_N3_S027,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-65.55,-69.41,11.064
R05-C03_N3_S028,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.95,-69.41,11.064
R05-C03_N3_S029,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-77.79,-69.41,11.064
R05-C03_N3_S030,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.87,-69.41,11.064
R05-C03_N3_S031,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.24,-69.41,11.064
R05-C03_N3_S032,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.61,-69.41,11.064
R05-C03_N3_S033,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.13,-69.41,11.064
R05-C03_N3_S034,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.41,-69.41,11.064
R05-C03_N3_S035,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.45,-69.41,11.064
R05-C03_N3_S036,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.44,-69.41,11.064
R05-C03_N3_S037,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.17,-69.41,11.064
R05-C03_N3_S038,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-75.78,-69.41,11.064
R05-C03_N3_S039,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.26,-69.41,11.064
R05-C03_N3_S040,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.25,-69.41,11.064
R05-C03_N3_S041,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-74.36,-69.41,11.064
R05-C03_N3_S042,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.11,-69.41,11.064
R05-C03_N3_S043,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.66,-69.41,11.064
R05-C03_N3_S044,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.94,-69.41,11.064
R05-C03_N3_S045,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.5,-69.41,11.064
R05-C03_N3_S046,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.06,-69.41,11.064
R05-C03_N3_S047,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.01,-69.41,11.064
R05-C03_N3_S048,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.65,-69.41,11.064
R05-C03_N3_S049,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.87,-69.41,11.064
R05-C03_N3_S050,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.53,-69.41,11.064
R05-C03_N3_S051,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.33,-69.41,11.064
R05-C03_N3_S052,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.35,-69.41,11.064
R05-C03_N3_S053,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.84,-69.41,11.064
R05-C03_N3_S054,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.78,-69.41,11.064
R05-C03_N3_S055,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-74.42,-69.41,11.064
R05-C03_N3_S056,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-77.84,-69.41,11.064
R05-C03_N3_S057,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-75.87,-69.41,11.064
R05-C03_N3_S058,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.74,-69.41,11.064
R05-C03_N3_S059,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-76.43,-69.41,11.064
R05-C03_N3_S060,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.09,-69.41,11.064
R05-C03_N3_S061,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.31,-69.41,11.064
R05-C03_N3_S062,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.54,-69.41,11.064
R05-C03_N3_S063,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.83,-69.41,11.064
R05-C03_N3_S064,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-65.11,-69.41,11.064
R05-C03_N3_S065,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.15,-69.41,11.064
R05-C03_N3_S066,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.86,-69.41,11.064
R05-C03_N3_S067,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.11,-69.41,11.064
R05-C03_N3_S068,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.27,-69.41,11.064
R05-C03_N3_S069,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.65,-69.41,11.064
R05-C03_N3_S070,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.84,-69.41,11.064
R05-C03_N3_S071,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.21,-69.41,11.064
R05-C03_N3_S072,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-68.22,-69.41,11.064
R05-C03_N3_S073,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.19,-69.41,11.064
R05-C03_N3_S074,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.75,-69.41,11.064
R05-C03_N3_S075,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.32,-69.41,11.064
R05-C03_N3_S076,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.16,-69.41,11.064
R05-C03_N3_S077,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.29,-69.41,11.064
R05-C03_N3_S078,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.02,-69.41,11.064
R05-C03_N3_S079,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.73,-69.41,11.064
R05-C03_N3_S080,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.07,-69.41,11.064
R05-C03_N3_S081,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.4,-69.41,11.064
R05-C03_N3_S082,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.07,-69.41,11.064
R05-C03_N3_S083,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-75.4,-69.41,11.064
R05-C03_N3_S084,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-65.89,-69.41,11.064
R05-C03_N3_S085,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-73.43,-69.41,11.064
R05-C03_N3_S086,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-76.43,-69.41,11.064
R05-C03_N3_S087,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.2,-69.41,11.064
R05-C03_N3_S088,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-69.58,-69.41,11.064
R05-C03_N3_S089,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-67.78,-69.41,11.064
R05-C03_N3_S090,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.77,-69.41,11.064
R05-C03_N3_S091,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.64,-69.41,11.064
R05-C03_N3_S092,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.22,-69.41,11.064
R05-C03_N3_S093,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.16,-69.41,11.064
R05-C03_N3_S094,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.32,-69.41,11.064
R05-C03_N3_S095,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-66.55,-69.41,11.064
R05-C03_N3_S096,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.34,-69.41,11.064
R05-C03_N3_S097,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-72.75,-69.41,11.064
R05-C03_N3_S098,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-71.62,-69.41,11.064
R05-C03_N3_S099,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.21,-69.41,11.064
R05-C03_N3_S100,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_03_BackLeft,-70.29,-69.41,11.064
R05-C03_N4_S001,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-68.28,-69.39,11.046
R05-C03_N4_S002,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.24,-69.39,11.046
R05-C03_N4_S003,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-73.0,-69.39,11.046
R05-C03_N4_S004,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.51,-69.39,11.046
R05-C03_N4_S005,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-75.2,-69.39,11.046
R05-C03_N4_S006,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-66.77,-69.39,11.046
R05-C03_N4_S007,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-73.91,-69.39,11.046
R05-C03_N4_S008,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-70.01,-69.39,11.046
R05-C03_N4_S009,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-74.51,-69.39,11.046
R05-C03_N4_S010,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-63.99,-69.39,11.046
R05-C03_N4_S011,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-70.22,-69.39,11.046
R05-C03_N4_S012,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-65.02,-69.39,11.046
R05-C03_N4_S013,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.05,-69.39,11.046
R05-C03_N4_S014,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-64.29,-69.39,11.046
R05-C03_N4_S015,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-67.4,-69.39,11.046
R05-C03_N4_S016,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-68.2,-69.39,11.046
R05-C03_N4_S017,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-68.95,-69.39,11.046
R05-C03_N4_S018,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.14,-69.39,11.046
R05-C03_N4_S019,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-68.37,-69.39,11.046
R05-C03_N4_S020,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-67.06,-69.39,11.046
R05-C03_N4_S021,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.47,-69.39,11.046
R05-C03_N4_S022,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.54,-69.39,11.046
R05-C03_N4_S023,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.95,-69.39,11.046
R05-C03_N4_S024,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-64.17,-69.39,11.046
R05-C03_N4_S025,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.19,-69.39,11.046
R05-C03_N4_S026,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-74.63,-69.39,11.046
R05-C03_N4_S027,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.81,-69.39,11.046
R05-C03_N4_S028,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.9,-69.39,11.046
R05-C03_N4_S029,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.92,-69.39,11.046
R05-C03_N4_S030,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-64.71,-69.39,11.046
R05-C03_N4_S031,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.36,-69.39,11.046
R05-C03_N4_S032,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.42,-69.39,11.046
R05-C03_N4_S033,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.15,-69.39,11.046
R05-C03_N4_S034,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-66.29,-69.39,11.046
R05-C03_N4_S035,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-70.81,-69.39,11.046
R05-C03_N4_S036,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-73.68,-69.39,11.046
R05-C03_N4_S037,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-65.66,-69.39,11.046
R05-C03_N4_S038,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.43,-69.39,11.046
R05-C03_N4_S039,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.27,-69.39,11.046
R05-C03_N4_S040,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-64.34,-69.39,11.046
R05-C03_N4_S041,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-73.06,-69.39,11.046
R05-C03_N4_S042,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-66.14,-69.39,11.046
R05-C03_N4_S043,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-62.64,-69.39,11.046
R05-C03_N4_S044,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-75.13,-69.39,11.046
R05-C03_N4_S045,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.7,-69.39,11.046
R05-C03_N4_S046,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-70.84,-69.39,11.046
R05-C03_N4_S047,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-72.78,-69.39,11.046
R05-C03_N4_S048,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.44,-69.39,11.046
R05-C03_N4_S049,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-66.58,-69.39,11.046
R05-C03_N4_S050,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-75.45,-69.39,11.046
R05-C03_N4_S051,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.91,-69.39,11.046
R05-C03_N4_S052,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-66.71,-69.39,11.046
R05-C03_N4_S053,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.85,-69.39,11.046
R05-C03_N4_S054,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.42,-69.39,11.046
R05-C03_N4_S055,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-68.7,-69.39,11.046
R05-C03_N4_S056,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.44,-69.39,11.046
R05-C03_N4_S057,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-64.09,-69.39,11.046
R05-C03_N4_S058,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-69.6,-69.39,11.046
R05-C03_N4_S059,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-71.54,-69.39,11.046
R05-C03_N4_S060,R05-C03,5,Center,3,6.12,7.6,0.45,RF_NODE_04_BackRight,-67.97,-69.39,11.046
